"collection1"
"quotes"
"[as the plane prepares to take off]"
"Controller:
I know but this guy has no flying experience at all. He's a menace to himself and everything else in the air... yes, birds too.","http://www.imdb.com/name/nm0864851/?ref_=tt_trv_qu"
"[with Randy's help, and as Dr. Rumack looks on, Ted is attempting to figure out how the controls of Flight 209 work]"
"Elaine Dickinson:
Ted! What are you doing here? *You* can't fly this plane!","http://www.imdb.com/name/nm0353546/?ref_=tt_trv_qu"
"Ted Striker:
That's what I'm trying to *tell* these people!","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"Steve McCroskey:
[seeing airplane from tower]
It's coming right at us!","http://www.imdb.com/name/nm0000978/?ref_=tt_trv_qu"
"[he then jumps out of a window]"
"Rumack:
Elaine, you're a member of this crew. Can you face some unpleasant facts?","http://www.imdb.com/name/nm0000558/?ref_=tt_trv_qu"
"Elaine Dickinson:
No.","http://www.imdb.com/name/nm0353546/?ref_=tt_trv_qu"
"Steve McCroskey:
[to Mrs. Oveur]
Now your husband and the others are alive, but unconscious.","http://www.imdb.com/name/nm0000978/?ref_=tt_trv_qu"
"Johnny:
Just like Gerald Ford.","http://www.imdb.com/name/nm0835992/?ref_=tt_trv_qu"
"Steve McCroskey:
I need the best man on this. Someone who knows that plane inside and out and won't crack under pressure.","http://www.imdb.com/name/nm0000978/?ref_=tt_trv_qu"
"Johnny:
How about Mister Rogers?","http://www.imdb.com/name/nm0835992/?ref_=tt_trv_qu"
"Johnny:
[to Mrs. Oveur]
Where did you get that dress, it's awful, and those shoes and that coat, jeeeeez!","http://www.imdb.com/name/nm0835992/?ref_=tt_trv_qu"
"Rex Kramer:
All right, I'll need three men up at the tower. You, Neubauer. You, Macias.","http://www.imdb.com/name/nm0821041/?ref_=tt_trv_qu"
"Johnny:
Me, John, big tree!","http://www.imdb.com/name/nm0835992/?ref_=tt_trv_qu"
"Elaine Dickinson:
[Cutting room-floor scene: Flight #209 has gone into yet another nose dive]
... Ted, the altitude! We're falling, Ted! We're falling! *The mountains, Ted! The mountains!*","http://www.imdb.com/name/nm0353546/?ref_=tt_trv_qu"
"Ted Striker:
What *mountains?* We're over IOWA!","http://www.imdb.com/name/nm0001332/?ref_=tt_trv_qu"
"Elaine Dickinson:
The... THE CORNFIELDS, TED! THE CORNFIELDS!","http://www.imdb.com/name/nm0353546/?ref_=tt_trv_qu"
"Steve McCroskey:
[talking to Rex Kramer]
Ease off, Rex. He hasn't flown for years; it's not his fault. It could happen to any pilot.","http://www.imdb.com/name/nm0000978/?ref_=tt_trv_qu"
"Johnny:
It happened to Barbara Stanwyck.","http://www.imdb.com/name/nm0835992/?ref_=tt_trv_qu"
"Steve McCroskey:
Can't push him too hard; he might break. You gotta remember who you're dealing with.","http://www.imdb.com/name/nm0000978/?ref_=tt_trv_qu"
"Johnny:
Nick! Heath! Jared! There's a fire in the barn!","http://www.imdb.com/name/nm0835992/?ref_=tt_trv_qu"

